loss,accuracy,val_loss,val_accuracy,lr
0.058602795004844666,0.9759947061538696,0.38615795969963074,0.892203688621521,0.00010000000474974513
0.06372475624084473,0.9734748005867004,0.7991793751716614,0.8249801397323608,0.00010000000474974513
0.05710355564951897,0.9789124727249146,0.28511467576026917,0.9244232177734375,0.00010000000474974513
0.0577959306538105,0.9763925671577454,0.5417548418045044,0.8631662726402283,0.00010000000474974513
0.05056220665574074,0.980901837348938,0.2536296546459198,0.933571994304657,0.00010000000474974513
0.04845941439270973,0.980371356010437,0.41572603583335876,0.8989657759666443,0.00010000000474974513
0.05102293938398361,0.9801061153411865,0.24656251072883606,0.9343675374984741,0.00010000000474974513
0.04571571201086044,0.9828912615776062,0.40581825375556946,0.897772490978241,0.00010000000474974513
0.04310503974556923,0.9832891225814819,0.21127991378307343,0.9478918313980103,0.00010000000474974513
0.054509736597537994,0.9782493114471436,0.5923932194709778,0.861575186252594,0.00010000000474974513
0.04922559857368469,0.980901837348938,0.24623803794384003,0.9307875633239746,0.00010000000474974513
0.04497677832841873,0.9826260209083557,0.2843325734138489,0.9228321313858032,1.0000000656873453e-05
0.03715139627456665,0.9850132465362549,0.29085391759872437,0.9208433032035828,1.0000000656873453e-05
0.03969371318817139,0.9851458668708801,0.2772919833660126,0.9248210191726685,1.0000000656873453e-05
0.03401230648159981,0.9867374300956726,0.2631123960018158,0.9303898215293884,1.0000000656873453e-05
0.0414297841489315,0.9844827651977539,0.2816391885280609,0.9232299327850342,1.0000000656873453e-05
0.037372227758169174,0.9872679114341736,0.2696188986301422,0.9291964769363403,1.0000000656873453e-05
0.03861069679260254,0.9839522838592529,0.29329296946525574,0.9204455018043518,1.0000000656873453e-05
0.03877892717719078,0.9852784872055054,0.282913476228714,0.9268098473548889,1.0000000656873453e-05
0.0408882312476635,0.9843501448631287,0.29027315974235535,0.9232299327850342,1.0000000656873453e-05
0.03601842373609543,0.9864721298217773,0.26694878935813904,0.9295942783355713,1.0000000656873453e-05
0.03385510668158531,0.9858090281486511,0.28437647223472595,0.9264121055603027,1.0000000656873453e-05
0.033421117812395096,0.988063633441925,0.26260095834732056,0.9307875633239746,1.0000000656873453e-05
0.03725907951593399,0.9867374300956726,0.2824384868144989,0.9268098473548889,1.0000000656873453e-05
0.03938973695039749,0.9846153855323792,0.32479941844940186,0.9164677858352661,1.0000000656873453e-05
0.03587622195482254,0.9860742688179016,0.27789562940597534,0.9272076487541199,1.0000000656873453e-05
0.03616081550717354,0.9859416484832764,0.296865850687027,0.9248210191726685,1.0000001111620804e-06
0.03679277002811432,0.9868700504302979,0.2901100218296051,0.9252187609672546,1.0000001111620804e-06
0.03590601682662964,0.9871352910995483,0.2923201322555542,0.9256165623664856,1.0000001111620804e-06
0.03231247141957283,0.9875331521034241,0.2855011820793152,0.9264121055603027,1.0000001111620804e-06
0.036908749490976334,0.9858090281486511,0.2892687916755676,0.9260143041610718,1.0000001111620804e-06
0.03625272214412689,0.9868700504302979,0.2919178605079651,0.9256165623664856,1.0000001111620804e-06
